no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
670,HVDC-ADOPT-SIM-0014,,MIR,,,1.0,Outdoor,Earthing and Lightning Materials,76.0,76.0,65.0,0.37544,583,593.5,Non Stackable,,GBP,3850.742,CMA CGM TITAN,United Kingdom,Southampton,Khalifa port,2024-08-21,2024-10-03,,,,,,,,,,,2024-10-15,,,,CASE_LIST,,1.0,site,MIR,2024-10-15,site,0,1,1,1,2,0.58,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
671,HVDC-ADOPT-SIM-0014,,MIR,,,1.0,Outdoor,Earthing and Lightning Materials,65.0,65.0,46.0,0.19435,43,52.5,Non Stackable,,GBP,3850.742,CMA CGM TITAN,United Kingdom,Southampton,Khalifa port,2024-08-21,2024-10-03,,,,,,,,,,,2024-10-15,,,,CASE_LIST,,1.0,site,MIR,2024-10-15,site,0,1,1,1,2,0.42,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
672,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
673,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
674,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
675,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
676,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
677,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
678,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
679,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
680,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
681,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
682,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
683,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
684,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
685,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
686,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
687,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
688,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
689,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
690,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
691,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
692,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
693,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.0,Non Stackable,3208 2090,USD,122.9,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
694,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
695,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
696,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,87.32,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
697,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,87.32,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
698,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,87.32,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
699,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,HAKU 5067,29.0,22.0,33.0,0.021054,4,5.3,Non Stackable,3814 0090,USD,87.32,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
700,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,108.42,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
701,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
702,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
703,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 5225,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,108.42,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
704,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
705,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
706,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054, ,4.6,Non Stackable,3208 9091,USD,148.05,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
707,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Zinc Dust 7831,29.0,22.0,33.0,0.021054,3,4.6,Non Stackable,3208 9091,USD,148.05,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
708,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,ACCELERATOR 125,29.0,22.0,33.0,0.021054,1.8,3.4,Non Stackable,3815 9090,USD,22.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
709,HVDC-ADOPT-SIM-0015,,MIR,,,,,LACQUER REPAIR,,,,,,,Non Stackable,3208 9091,USD,44.4,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
710,HVDC-ADOPT-SIM-0015,,MIR,,,,,HARDENER 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
711,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,LACQUER REPAIR,29.0,22.0,33.0,0.021054,1.4,2.9,Non Stackable,3208 9091,USD,44.4,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
712,HVDC-ADOPT-SIM-0015,,MIR,,,,,ACCELERATOR 125,,,,,,,Non Stackable,3815 9090,USD,22.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
713,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit 461-12,29.0,22.0,33.0,0.021054,2,3.4,Non Stackable,3208 2090,USD,162.42,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
714,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Varnish Alexit RAL9006,29.0,22.0,33.0,0.021054,3.4,5.1,Non Stackable,3208 2090,USD,59.03,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
715,HVDC-ADOPT-SIM-0015,,MIR,,,,,LACK ALEXIT,,,,,,,Non Stackable,3208 2090,USD,54.21,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
716,HVDC-ADOPT-SIM-0015,,MIR,,,,,Hardener 402,,,,,,,Non Stackable,3911 9019,USD,30.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
717,HVDC-ADOPT-SIM-0015,,MIR,,,,,Celerol Primer 918,,,,,,,Non Stackable,3208 2090,USD,37.98,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
718,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,TECTYLE 506,29.0,22.0,33.0,0.021054,1.75,3.0,Non Stackable,3824 9996,USD,6.0,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.06,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
719,HVDC-ADOPT-SIM-0015,,MIR,,,,,Corrosion Proofing,,,,,,,Non Stackable,3403 1910,USD,127.5,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
720,HVDC-ADOPT-SIM-0015,,MIR,,,,,Loctite 243,,,,,,,Non Stackable,3506 1000,USD,449.67,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
721,HVDC-ADOPT-SIM-0015,,MIR,,,1.0,Indoor,Haku 1025/920,66.0,45.0,63.0,0.18711,31,48.0,Non Stackable,2710 1221,USD,378.72,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,2024-12-16,,,,CASE_LIST,,1.0,site,MIR,2024-12-16,site,0,1,1,1,2,0.3,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
722,HVDC-ADOPT-SIM-0015,,MIR,,,,,Special Pack Fett Cent,,,,,,,Non Stackable,2710 1999,USD,293.76,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
723,HVDC-ADOPT-SIM-0015,,MIR,,,,,Syntheso Glep ,,,,,,,Non Stackable,3403 9900,USD,41.54,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
724,HVDC-ADOPT-SIM-0015,,MIR,,,,,Kluebersynth LR44-21,,,,,,,Non Stackable,3403 1980,USD,112.18,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
725,HVDC-ADOPT-SIM-0015,,MIR,,,,,Grease Molykote ,,,,,,,Non Stackable,3403 1910,USD,168.24,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
726,HVDC-ADOPT-SIM-0015,,MIR,,,,,Merkur 773,,,,,,,Non Stackable,2712 1090,USD,168.24,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
727,HVDC-ADOPT-SIM-0015,,MIR,,,,,"Sealing Co,pound Sika",,,,,,,Non Stackable,3214 1010,USD,120.4,Edith Maersk,Germany,Hamburg,Khalifa port,2024-09-03,2024-10-11,,,,,,,,,,,,,,,CASE_LIST,,,Pre Arrival,Pre Arrival,,Pre Arrival,0,0,0,0,0,,중복,,SIEMENS,,중복,SIMENSE(SIM),,0,0,0,0,,0,Flow 0: Pre Arrival,Pre Arrival
